Tweet,Label,char_length,word_count
https://t.co/9vYjP6SYGE Baik-baik aja khususnya anak muda mencari pengalaman tetapi saya percaya nasionalisme mereka tetap teguh untuk bangsa ini. Saya berapa lama di Amerika? Balik juga kemari ujar Anggota DPR RI dari Fraksi PDIP Yasonna Laoly menanggapi ajakan atau tagar,Neutral,273,39
Ini hastag #KaburAjaDulu saya lihat kok tidak ada yang ke negara yang mayoritas Islam ya. #tanyaajadulu,Neutral,103,16
Menaker Yassierli menaggapi tagar #kaburajadulu adalah tantangan pemerintah untuk menciptakan lapangan kerja yang lebih baik lagi. https://t.co/vFBOyh5PKW,Neutral,154,17
#kaburajadulu #kaburdenganbitcoin https://t.co/4O6XNnXoDV,Neutral,57,3
Apakah ini artinya kita harus #kaburajadulu dari bursa saham Indonesia? Baca versi long form (tulisan panjang) yang lebih nyaman di Stockbit rinaldom0507 dan blog saya (https://t.co/9pZgzGr2GW,Fear,192,26
Saad Ibrahim mengatakan pada tahun 622 M Nabi Muhammad Saw melakukan hijrah dari Makkah ke Yastrib (Madinah). Jarak yang ditempuh sejauh 450 kilometer. Kalau mau berhijrah menuntut ilmu gak papa kan #KaburAjaDulu ?! https://t.co/XWeIJVTASO,Joy,239,34
https://t.co/eMASw2IWwy Jualan produk digital buat sekali cuan berkali kali jual ide kreatif mu belajar jualan produk digital dalam 7 hari klik link #KaburAjaDulu #indonesiage,Neutral,175,24
@DndySaputra Anak saya jg pengen banget #KaburAjaDulu ke Jepang udah coba tes di Minori masih belum berhasil. Mau ikut disini: https://t.co/QnMmK4JceH belum ada biaya untuk modal awal ,Sad,184,27
Tagar #KaburAjaDulu viral di media sosial mencerminkan keresahan publik terhadap kebijakan pemerintah. Simak tanggapan para pejabat di sini https://t.co/0QtcIsBKlS #IndonesiaGelap,Neutral,179,20
Wamenaker Immanuel Ebenezer Gerungan menganggap tagar #kaburajadulu bukan sesuatu yang perlu dipermasalahkan. Bahkan dengan nada santai dia meminta masyarakat yang ingin pindah ke luar negeri untuk tidak kembali lagi. https://t.co/4ZhFTLImgC,Anger,241,30
Mau ikut #KaburAjaDulu ke luar negeri anak ini malah kabur dari kampus jadi admin by.U https://t.co/uke5sAFmvP,Joy,110,16
https://t.co/TFeekuhNwI Wamenaker kemarin bilang bahwa ya udah kabur aja kalau bisa nggak usah balik lagi. Nah ini sih justru kekecewaan makin mendalam gitu bagi kami bahwa negara sudah tidak menginginkan kami lagi kata Koordinator Pengelolaan Pengetahuan Data dan,Sad,264,38
https://t.co/WlauPzD35A,Neutral,23,1
Kalau gak bisa #KaburAjaDulu Kita #LawanAjaDulu #IndonesiaGelap Sampai jumpa hari Kamis.,Anger,88,11
#KaburAjaDulu: Mencari Harapan di Tengah Keterpurukan https://t.co/iLsedr7GRi,Sad,77,7
@oerip_id @detikcom Berpikir lah ada apa di balik #KaburAjaDulu gunakan nalar berpikir,Neutral,86,12
@Duren___ Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,104,12
@txtdrimedia Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,107,12
@NenkMonica Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,106,12
@kemgelapan @prabowo Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P8xdN,Neutral,115,13
@mardigu024 Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,106,12
Istana Respons Terkait Fenomena #KaburAjaDulu: Kalau Merantau Keluar Negeri Harus Punya Skill https://t.co/OBPcRisoNh,Neutral,117,13
#KaburAjaDulu: Sinyal Buruk untuk Masa Depan Indonesia Emas 2045 https://t.co/20GNi52t6x,Fear,88,10
@tanyarlfes Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,106,12
Bagaimana suara ilmuwan dan diaspora Indonesia di luar negeri soal #KaburAjaDulu dan ancaman brain drain ?. #Humaniora #AdadiKompas https://t.co/BKq4XoaUC2,Neutral,155,19
@kegblgnunfaedh Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,110,12
Rok Plisket Premium Jumbo M Fit XXL PART 2 Rp32.000. https://t.co/FZIOab0OUx Tag : Mahadewa - #KaburAjaDulu https://t.co/9U93rqVck1,Neutral,131,17
Fenomena KaburAjaDulu yang tengah ramai dibicarakan di Indonesia melalui media sosial menggambarkan keinginan sebagian anak muda untuk meninggalkan negara demi mencari kehidupan yang lebih baik di luar negeri. https://t.co/YmaXKJGV1K,Neutral,233,29
Bagaimana suara ilmuwan dan diaspora Indonesia di luar negeri soal #KaburAjaDulu dan ancaman brain drain ?. #Humaniora #AdadiKompas https://t.co/3GuwRLcgS0,Neutral,155,19
Bagaimana suara ilmuwan dan diaspora Indonesia di luar negeri soal #KaburAjaDulu dan ancaman brain drain ?. #Humaniora #AdadiKompas https://t.co/DKhIW0q5EE,Neutral,155,19
Respon Tagar KaburAjaDulu Rahayu Saraswati: Merantau Aja Dulu untuk Berkontribusi ke Bangsa @DPR_RI https://t.co/b0MDVcpg5y https://t.co/3h2FZWnvSF,Neutral,147,15
https://t.co/qtdoFNMeTW Memilih untuk kabur dan mencari hidup yang lebih baik di luar negeri adalah pilihan yang sah tentu saja. Namun di balik pilihan itu ada juga yang tetap memutuskan untuk bertahan dan berjuang di sini. #KaburAjaDulu,Neutral,237,36
Goes di tantang nih Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi https://t.co/jFHe7p6BMZ Kompascom+ baca berita tanpa iklan: https://t.co/rmYKPa8wNo Download aplikasi: https://t.co/3WWnPZMbPf https://t.co/jFHe7p6BMZ,Anger,244,25
Wakil Menteri Ketenagakerjaan (Wamenaker) Immanuel Ebenezer merespons dengan santai tren tagar #KaburAjaDulu yang sedang ramai di media sosial. Gimana menurut kaluan https://t.co/KvqraoupD1,Neutral,189,22
#KaburAjaDulu 2003-2009 sekolah di Jepang iseng2 ikut kuiz. Iya iseng2 karena pas lulus gw baru kepikiran anjir! gw mesti belajar bahasa Jepang https://t.co/6wneTW7jQW 2019 - sekarang kerja dan tinggal di Jepang. Awal-awalnya gw update2 profile di linkedin eh ada yg https://t.co/xRZVEGriCg,Joy,290,41
Menjelang Peluncuran Danantara Prabowo: Ini Investasi Sumber Daya Alam dan Proyek Berkelanjutan https://t.co/yDPHDzJLFM #Danantara #KaburAjaDulu,Neutral,144,15
Sebelumnya #PeringatanDarurat lalu #KaburAjaDulu terus disusul #IndonesiaGelap Dana besar sudah disiapkan untuk buzzer influencer konten kreator untuk meredam perjuangan mahasiswa. #JagaBelaMahasiswa. Jangan biarkan Mahasiswa bergerak sendiri. https://t.co/37hXIdDeZy https://t.co/cvOsqgCCVe,Anger,291,28
Wamenaker Immanuel Ebenezer menanggapi santai tren tagar #KaburAjaDulu di media sosial yang mendorong WNI untuk bekerja di luar negeri. Noel sapaan akrabnya bahkan mempersilakan mereka yang ingin pergi untuk tidak kembali ke Indonesia. https://t.co/CLgvnK1qmb,Anger,259,34
Mukena cantik ini sangat murah banyak pilihan warnanya yuk diorder sebelum kehabisan. Bahannya juga bagus. #PSSday #KaburAjaDulu https://t.co/md8W2x33e0,Neutral,152,18
Tagar #KaburAjaDulu Bahlil Disekak oleh Warganet 'Bapak Emang Bisa Kasih Makan Rakyat?' https://t.co/Kev74bqitu,Anger,111,13
#PSSday #KaburAjaDulu https://t.co/6ZRj3Vy7jB,Neutral,45,3
Tagar #IndonesiaGelap berkumandang di jagat medsos khususnya X. Sebelumnya tagar #KaburAjaDulu &amp; #PeringatanDarurat jg trending. Tagar2 itu mengekspresikan kekecewaan warga negara khususnya kaum muda thd situasi ekopol Tanah Air yg semakin muram. https://t.co/y7gS3fPSrz,Sad,274,33
Dosen SBM ITB Sebut #KaburAjaDulu Mencuat Akibat Kebutuhan Kaum Muda Tidak Terpenuhi https://t.co/IXM5YddAoN,Neutral,108,13
Viral Tagar #KaburAjaDulu di Media Sosial https://t.co/VryszpD2Tm,Neutral,65,7
Wakil Menteri (Wamen) Pelindungan Pekerja Migran Indonesia (P2MI) Christina Aryani menanggapi secara positif tren tagar #KaburAjaDulu yang berkembang di media sosial (medsos). Selengkapnya di https://t.co/H41h58zROS https://t.co/rFw87jzUHm,Neutral,239,26
Presiden Partai Buruh Said Iqbal mengatakan ajakan kabur dari Indonesia ramai disuarakan di media sosial akhir-akhir ini. https://t.co/JEuZJV9UBC https://t.co/j6kREHlNSv,Neutral,169,19
Nusron Wahid Respons #KaburAjaDulu: Itu Menandakan Kurang Cinta Tanah Air. SETUJU PAKE BANGET - - https://t.co/cF7nelX3Xi https://t.co/cbfhdRfY1m,Anger,145,17
https://t.co/ke7exiCSHg,Neutral,23,1
In this economy rasanya ingin #KaburAjaDulu ke dunia ghibli https://t.co/HcRomweDg4,Sad,83,10
Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi @myputun https://t.co/CaF9ztHg7k Kompascom+ baca berita tanpa iklan: https://t.co/qVjZZN5S25 Download aplikasi: https://t.co/HCKqVce8tA https://t.co/CaF9ztHg7k,Anger,233,22
@abu_waras #IndonesiaGelap #KaburAjaDulu #AdiliJokowi,Anger,53,4
@BosPurwa @prabowo Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,113,13
https://t.co/DbNzC4fTKm Viral ajakan dan tagar #KaburAjadulu. Tagar ini mendorong warga negara Indonesia untuk bekerja di luar negeri. Menanggapinya Kemnaker mempersilakan WNI yang ingin bekerja di luar negeri untuk tidak kembali ke Indonesia. Mau kabur kabur sajalah.,Anger,268,36
Seruan Keras KTT Afrika: Israel Harus Diadili atas Kejahatan di Gaza! https://t.co/hwnytD5q5r #turnitin Lihat Dengar Pahami Ragil #KaburAjaDulu Hidup Jokowi Liga 1 Timor Leste Demo #jawatengah BTOB Danantara https://t.co/BwQYlGZusb,Anger,231,29
@asboediono_id Ih serem konoha! Ga heran #KaburAjaDulu jadi trending.,Fear,69,9
Menteri Agraria dan Tata Ruang Nusron Wahid menilai tagar #KaburAjaDulu mencerminkan kurangnya rasa cinta terhadap Tanah Air. Sebagai WNI masyarakat seharusnya memiliki sikap patriotik dan tidak mudah menyerah terhadap situasi di dalam negeri. https://t.co/CBVfNArSyz,Neutral,267,34
@ARSIPAJA Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,104,12
@idextratime Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,107,12
@ShamsiAli2 Waduh...! Jadi malu dong sang Ketum @PartaiGolkar @golkar_id yg sekaligus menteri dikabinet pak @prabowo @Gerindra (bos Prof.@bang_dasco &amp; bang @Dahnilanzar )..? #KaburAjaDulu #IndonesiaGelap,Anger,207,24
Lu ga punya uang ga punya backingan gausah cari masalah ama orang2nya rezim. Ted Sioeng aja sampe segininya apalagi orang biasa. Source https://t.co/kRvTSA31ZZ https://t.co/2dmKdO6FiK #mayapadacurang #usutmayapada #usuttuntasmayapada #viral #usuttuntas #mayapada #KaburAjaDulu https://t.co/PbdI1oxORY,Fear,300,32
Tagar #KaburAjaDulu Bentuk Protes atau Putus Asa? Simak di Morning News https://t.co/54NRUIZrc9,Neutral,95,12
@papa_loren Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,106,12
@Mdy_Asmara1701 Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,110,12
@Bambangmulyonoo Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,111,12
@ardisatriawan Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,109,12
@HisyamMochtar Ramai Tagar #KaburAjaDulu Istana: Kalau Mau Merantau Harus Punya Skill https://t.co/Ql6d2P7Zof,Neutral,109,12
Sebaiknya Noel bertanya kepada mas Broo @prabowo mengapa Kabur ke Jordan dan mau kembali lagi ke Indonesia - ada apa dengan Jordania dan mengapa Kabur. Kalau merasa tidak nyaman tinggal saja dan hadapi tidak perlu #KaburAjaDulu #hening https://t.co/lcYLXg4Vkb,Anger,259,38
@liaasister #KaburAjaDulu,Neutral,25,2
Ramai Tagar #KaburAjaDulu: Cerminan Kondisi Ekonomi Sosial Memburuk https://t.co/4290LvBUwd,Sad,91,9
Biar saja pada pindah keluar negeri di dalam negeri biar lega.... https://t.co/eqnJrbWC3r,Anger,89,12
Source https://t.co/kRvTSA31ZZ https://t.co/2dmKdO6FiK #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #IndonesiaGelap2025 #KaburAjaDulu #reformasi https://t.co/qPWoaZ6GF0,Anger,239,17
Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi Klik untuk baca: https://t.co/hWJZYAH9bc Kompascom+ baca berita tanpa iklan: https://t.co/yGYA3Q80RA Download aplikasi: https://t.co/qdcpkDhNzK https://t.co/hWJZYAH9bc,Anger,241,24
@psi_id Gimana anak muda ga kena mental...putus harapan kl cuma anak muda macam fufufafaaa yg bs jd pejabat tinggi #KaburAjaDulu #IndonesiaGelap,Sad,144,21
https://t.co/9KQgB7yFij Tagar #KaburAjaDulu menjadi topik hangat di media sosial X mencerminkan keinginan banyak anak muda untuk mencari peluang hidup yang lebih baik di luar negeri. Tren ini tidak sekadar viral,Neutral,211,30
1 set SKINTIFIC 5pcs set glowing acne repair barrier anti dark spot hydrating dan sunscreen menawarkan perawatan kulit komprehensif dengan ba... https://t.co/WFUtZadZWr #IndonesiaGelap #KaburAjaDulu #Ndasmu #fypviraltwitter #fypシ #viral,Neutral,236,28
@ARSIPAJA Negara emang dah ga menghargai rakyatnya. Kalo nyampe banyak orang yang menyerukan #KaburAjaDulu berarti yang salah ada di pemerintahannya. Mending meneng rausah komentar pak komentar kok malah nantang berisik tok. Tutupen kupingmu guys https://t.co/1E2eLEAWQ6 https://t.co/OSPA4dxgAN,Anger,294,36
hancur sudah negara ini #IndonesiaGelap #AdiliJokowi #KabinetGemuk #GanyangFufufafa #KaburAjaDulu,Sad,97,9
Penting untuk mengatasi gas air mata️ @barengwarga #IndonesiaGelap #AdiliJokowi #KaburAjaDulu,Anger,93,10
@barengwarga @YLBHI @LBH_Jakarta @amnestyindo @KontraS @pekerjakampus @salam4jari @persatuanburuh @TrendAsia_Org gas @hrdbacot #IndonesiaGelap #AdiliJokowi #KaburAjaDulu,Anger,169,14
Jakarta @txtdrjkt #IndonesiaGelap #AdiliJokowi #KabinetGemoy #GanyangFufufafa #KaburAjaDulu,Anger,91,7
@psi_id Gimana tanggapan PSI tentang KaburAjaDulu?,Neutral,50,6
@convomf #IndonesiaGelap #AdiliJokowi #KabinetGemoy #GanyangFufufafa #KaburAjaDulu,Anger,82,6
@BosPurwa tweet ini mengandung polusi indra penciuman #IndonesiaGelap #AdiliJokowi #KabinetGemoy #GanyangFufufafa #KaburAjaDulu,Anger,127,12
@KSubktkn Jadi baiknya buat temen² wahabi yang mau #KaburAjadulu ke negeri² seperti jepang itu gak di rekomendasikan ya?,Neutral,120,18
@barengwarga #IndonesiaGelap #AdiliJokowi #KabinetGemoy #GanyangFufufafa #KaburAjaDulu,Anger,86,6
@Naz_lira #IndonesiaGelap #AdiliJokowi #KabinetGemoy #GanyangFufufafa #KaburAjaDulu,Anger,83,6
Nah ini menterinya lebih bijak dibandingkan si wakil. Menaker soal #KaburAjaDulu: Ayo Pemerintah Create Better Job https://t.co/gQm9EU8OgD,Neutral,138,17
Arogan sekali kau! Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi Klik untuk baca: https://t.co/KNoywHbA3n Kompascom+ baca berita tanpa iklan: https://t.co/DHWVyoFtdX Download aplikasi: https://t.co/Upvpn11zch https://t.co/KNoywHbA3n,Anger,260,27
Tagar #KaburAjaDulu tengah ramai di media sosial sebagai bentuk aspirasi masyarakat khususnya anak muda yang mempertimbangkan untuk merantau atau bekerja di luar negeri. https://t.co/3OE8wfgaA0,Neutral,193,24
Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi Pemerintah kog nantang rakyatnya? Klik untuk baca: https://t.co/SZIf6X9ab1 Kompascom+ baca berita tanpa iklan: https://t.co/hLgZsrtWWq Download aplikasi: https://t.co/O3diFambFO https://t.co/SZIf6X9ab1,Anger,275,28
Ramai #KaburAjaDulu Begini Respons Istana https://t.co/YcvmlHa2io,Neutral,65,6
@ARSIPAJA Menaker Respons #KaburAjaDulu: Tantangan buat Kami Ciptakan Better Job https://t.co/KiIapCz5XW,Neutral,104,11
Biarkan saja yg mau pindah keluar negeri... jangan pernah pulang lagi.... Indonesia tidak akan kehilangan... https://t.co/LLRlD7V8Ed,Anger,132,16
Soal #KaburAjaDulu Wamenaker: Kabur Sajalah Kalau Perlu Jangan Balik Lagi! https://t.co/BWfLv21AW5,Anger,98,11
This kind of problem's existed for very long time. Corruption's been rooted deep in Indonesia society and there's no strong will from any regime governing the country to seriously tackle corruption. Youths are tired feel hopeless. #KaburAjaDulu https://t.co/e4utgVDVEg,Sad,268,38
Beginilah Kualitas Wamen pilihan ANDA....kualitasnya sama dengan wapres nya... https://t.co/GmDBCAAdFv Download aplikasi https://t.co/OfgPbuA45D: https://t.co/SruYrBY9IK,Anger,169,14
#KaburAjaDulu Tantangan Bagi Bangsa Indonesia https://t.co/ZzjmKDOr8A,Neutral,69,6
Respons Positif Tren #KaburAjaDulu Kemendukbangga: Perluas Jejaring Internasional Bermanfaat Bagi Negara https://t.co/ZcOD1jHcMK,Neutral,128,12
https://t.co/DXzG5lQetJ #IndonesiaGelap #KaburAjaDulu #STY,Anger,58,4
https://t.co/0YHyWqPviK bantu share siapa tau ada yg minat bikin #indonesiagelap #KaburAjaDulu #PeringatanDarurat #IndonesiaGelap2025 #februari2025 #siang #salahsty https://t.co/2eXHba7LUP,Neutral,188,17
#KaburAjaDulu https://t.co/q0S5MMs5Cq https://t.co/PQZqTQbOzn,Neutral,61,3
Menaker soal #KaburAjaDulu: Ayo Pemerintah Create Better Job https://t.co/2zUOV4C9ZJ,Neutral,84,9
Menteri Ketenagakerjaan (Menaker) Yassierli memandang bahwa #KaburAjaDulu adalah sebuah kritikan terhadap pemerintah terkait lapangan pekerjaan di Tanah Air. https://t.co/McJxAh54Au,Neutral,181,19
Viral Tagar #KaburAjaDulu di Media Sosial Menteri P2MI Singgung Pentingnya Soft Skill https://t.co/qWeKD3YCA2,Neutral,109,13
Menteri Ketenagakerjaan (Menaker) Yassierli merespons tagar #KaburAjaDulu yang viral di media sosial. Tagar tersebut berupa ajakan ramai-ramai meninggalkan Indonesia untuk bekerja ke luar negeri. https://t.co/KiIapCz5XW https://t.co/5nghPsgkeh,Neutral,243,26
Menteri Ketenagakerjaan Yassierli memberikan tanggapan terkait dengan tagar #kaburajadulu yang belakangan ini viral di media sosial. https://t.co/hO4rBQYAEd,Neutral,156,17
@mohmahfudmd Menaker Respons #KaburAjaDulu: Tantangan buat Kami Ciptakan Better Job https://t.co/KiIapCz5XW,Neutral,107,11
@ardisatriawan Menaker Respons #KaburAjaDulu: Tantangan buat Kami Ciptakan Better Job https://t.co/KiIapCz5XW,Neutral,109,11
https://t.co/vGe2fO0l72 #IndonesiaGelap #DaruratIndonesia #PeringatanDarurat dipicu dari Makan Bergizi Gratis yang melahirkan efisiensi anggaran dan bikin tukin dosen serta anggaran pendidikan lainnya dipangkas wajar kalau akhirnya lahir #KaburAjaDulu,Sad,251,27
Yuk connect dengan saya. Boleh DM untuk tanya-tanya lebih lanjut atau langsung connect ke LinkedIn saya yang tertera di foto pertama atau di link di bawah ini. Mereka boleh #KaburAjaDulu but I'm here to stay! https://t.co/tHIP7bCX9O,Joy,232,36
Tren #KaburAjaDulu? Yuk kenali dulu kondisi ketenagakerjaan di DIY. Cek datanya di https://t.co/aXUwn3NKvE #KetenagakerjaanDIY #BPSDIY #BerAkhlak,Neutral,145,16
Ukti hijaber cantik live bar-bar mainin TT sambil minum cimory https://t.co/VsDiNTxNZv https://t.co/N9htUMZ6Wq https://t.co/F1qn4vNmBl https://t.co/X5W8kqae7T https://t.co/MfjBJaiR0g #IndonesiaGelap #KaburAjaDulu Ndasmu Pinjol #DOOD #vcsbugilll #vcscrott https://t.co/J43KzzbW0S,Neutral,278,23
KABURAJADULU jadi Trending Topic Masyarakat Indonesia Ekspresikan kecewa terhadap Pemerintah melalui Media Sosial - Jakarta Insider https://t.co/i8oXbIK57m,Sad,155,17
Fenomena #KABURAJADULU Viral di Media Sosial Masyarakat ungkap kekecewaan terhadap Pemerintah dalam menghadapi Krisis Ekonomi - Jakarta Insider https://t.co/MuY1Lhs1Eg,Sad,167,19
Pemerintah dikecam! Viral #KABURAJADULU jadi simbol kekecewaan Warga Indonesia - Jakarta Insider https://t.co/ysgSe18kxY,Anger,120,13
Viral Trend #KABURAJADULU: Wujudkan kekecewaan Warga Indonesia - Jakarta Insider https://t.co/peBgbkoDvG,Sad,104,11
Trend #KABURAJADULU Menggema Warga Indonesia melalui Media Sosial salurkan kekecewaan - Jakarta Insider https://t.co/TGwFqFTX6A,Sad,127,14
Menteri Ketenagakerjaan (Menaker) Yassierli merespons tagar #KaburAjaDulu yang viral di media sosial. Tagar tersebut berupa ajakan ramai-ramai meninggalkan Indonesia untuk bekerja ke luar negeri. https://t.co/Eai33QA2LD https://t.co/vF04sZpwqc,Neutral,243,26
Selain #KaburAjaDulu uang investor indonesia mungkin akan kabur ke saham US daripada IHSG,Fear,89,13
Menaker Respons #KaburAjaDulu: Tantangan buat Kami Ciptakan Better Job https://t.co/KiIapCzDNu,Neutral,94,10
Source https://t.co/kRvTSA31ZZ https://t.co/2dmKdO6FiK #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #KaburAjaDulu https://t.co/yGQrTKHIRl,Anger,208,15
@JhonSitorus_18 @Pakbhabin_id @MpAmbarita77 @jacklynchoppers @ahriesonta #KaburAjaDulu,Neutral,86,6
https://t.co/sq3TDQmbq1 #KaburAjaDulu #IndonesiaGelap,Anger,53,3
Kisah para insinyur dirgantara Indonesia terpaksa mencari kesempatan menyalurkan keterampilan di industri asing yang menawarkan kepastian. #artikelhistoriaid #KaburAjaDulu https://t.co/JNoJhOzFLy,Sad,195,19
Lagi viral nih tagar #KaburAjaDulu tapi emangnya kamu siap pindah ke luar negeri? Ini tips persiapannya biar lancar! #Tips #Travelling #MedcomId #MudaMemberiArti https://t.co/ERM5GdgEkw,Neutral,185,23
Bantu gue #KaburAjaDulu dengan beli ini ya nanti kalo gue jadi diaspora gue kirimin oleh-oleh dan janji ga fafifu deh https://t.co/LEY01ujamu,Joy,141,21
Farmora Wisata Edukasi Asri Dekat Pusat Kota Bandarlampung #BandarLampung #Lampung #LampungTheTreasureOfSumatra #diindonesiaaja #KaburAjaDulu https://t.co/NbQBt41Zmc,Neutral,165,14
Tren #KaburAjaDulu di kalangan anak muda Indonesia menjadi sorotan media asing. https://t.co/eygF3WWZPB,Neutral,103,12
Spanyol apa Jepang ya??? Mau #KaburAjaDulu? Ini Deretan Negara yang Bayar Turis buat Pindah ke Sana https://t.co/wIvEcNNwQv,Joy,123,17
@asboediono_id @prabowo Pantesan banyak yg #kaburajadulu https://t.co/38jjAHRMjq,Sad,80,7
Siapa Sosok Korup Disinggung Wenny Mzyon Diyakini Bukan Berasal dari PT Timah Konflik dengan Istri Pejabat Ini? https://t.co/PovXhXeK9f #IndonesiaGelap #korupsi #timah #kasus #kaburajadulu #kpk #HidupJokowi #pttimah #erickthohir,Neutral,228,27
